id_tweet,majority,source,tweet_text
1344938294082215936,homophobic,Twitter for iPhone, ok ok. lemme try it. f. faggot
1344903745390465024,non_homophobic,Twitter Web App,  Thanx!
1344873637061349385,homophobic,Twitter for iPad,"That will only happen in the blue states. The people of the red states have to concentrate on their hatreds, racism and bigotry. They have no time or energy left over for decency. "
1344947291904495616,homophobic,Twitter for iPhone,Imagine the fag breath 🥴
1344938005241462784,non_homophobic,Tweetbot for iΟS,"  And that will make you happy Paul will it. You are clearly dying for the country to fail, people to suffer just so you can say ‘told you so’. Oh by the way, you will be worse off as well. Alternatively you could stop the bigotry and help make Brexit work so everyone wins."
1344898639005564930,non_homophobic,Twitter for Android,"    Because, as I said - I don't want anything to do with a heaven that requires bigotry and hate to get into.   And either way - I don't need to explain myself or my beliefs to you. Fuck off"
1344966396107763713,non_homophobic,Twitter Web App,"  Called my dad yesterday, he chorused a now common refrain of wishing he could vacation to the carribbean. He only watches fox news and won't hear about this.  Alot of Canada acts this way. As a morally sound individual why should I stick my neck out to fix the bigotry of others?"
1344899053474127872,homophobic,Twitter Web App, no u faggot
1344873930050441216,non_homophobic,Twitter for Android,"I'm so sad. Like really, really sad about this.  Xenophobia, racism, bigotry. In the end, it won.  I'm so sad. "
1344994657386819587,non_homophobic,Affinitweet.com,✨ Top Friends  🥇  🥈  🥉  🏅  🏅  🏅  🏅   ➡️  
1344925791130365952,non_homophobic,Twitter for iPhone, IM SORRY FOR SAYING FAGGOT AND MY MNETIONS ARE FLOODED SO DO U WANNA GO GET ICE CREAM
1344870042517831681,homophobic,Twitter for iPhone,   Ya faggot. 
1344871212577648643,non_homophobic,Twitter Web App,  dont leak faggot
1344995116050755584,not_sure,iWantClips,One of my Favorites Sold! Faggot Training With your Secretary gets Meaner 
1344925020880068608,homophobic,Twitter for iPhone,  WHATEVER FAGGOT
1344889229441196039,non_homophobic,Twitter for iPhone, Hot master 🎈🎈🎈
1344914532443979779,non_homophobic,Twitter for iPhone, I need all of your reaction images sir 🧐
1344945196321001473,homophobic,Twitter for Android, Happy birthday fag
1344913242078892032,non_homophobic,Twitter for iPhone,Zoro is a guido and it’s not up for discussion
1344941748116742144,non_homophobic,Twitter for iPhone,"Letting hate and bigotry cloud your mind to the point where you deny the possibility that the supposed “villains” actually did well isn’t a good thing.  Feminists did it, they crowdfunded, publicised and kept the protest alive, when we protested against rape we didn’t see you."
1344987299143102469,non_homophobic,Twitter for iPhone,    The only beliefs that are being forced my friend is your bigotry and why you can’t seem to respect someone’s identity it’s very counter oppressive
1344923501380194305,not_sure,Twitter for iPhone,i just think it’s rlly funny how y’all will say faggot can be said by anybody in the lgbt+ community but will throw a fit when someone says queer
1344936202374434817,not_sure,Twitter for iPhone, IT IS SO .... like whoever said this cut me so deep over faggot and a little ableism 😭😭😭
1344906437433159680,not_sure,Twitter for iPhone, they left twitter ?
1344890414952820736,not_sure,Twitter for Android," Love you, you faggot"
1344979153179856897,non_homophobic,Twitter for Android," I completely agree! The entire point in any bigotry is simplification , which human cognitive biases do very, very well."
1344892724575670272,non_homophobic,Twitter for iPhone, Hot master 🔥🔥🔥🔥
1344906642635300865,tie,Twitter for iPhone,Not gay a fag Arno
1344943099127193600,non_homophobic,Twitter for Android,"      Yes.  And you're trying to frame trans people as delusional, unable to tell the difference.  How is that not bigotry? Claiming an entire group, based on an unchosen characteristic, is all just deluded?"
1344816597681246208,non_homophobic,Twitter for Android,"My niece just identified as wlw which was cute but as a millennial faggot I couldn't help but laughing very hard"
1344807351833022465,homophobic,Twitter Web App,lrt me cause i’m song.  gay homosexual gay fag to my darling boyfriend
1344836991645577216,homophobic,"Cheap Bots, Done Quick!",I am committing vehicular manslaughter under the sun it feels good  faggot
1344876992039165953,non_homophobic,Twitter for iPhone,bitches get mad at me for saying faggot and then use words like assimilation. homie i’m gay. use small words
1344837587811368960,non_homophobic,Twitter Web App,"the closer you look at star trek, the more the whole future utopia falls apart to reveal so much underlying bigotry"
1344853767150215173,non_homophobic,Twitter for iPhone, I haven’t since they dropped Kathy. I actually can’t stand Andy. He’s terrible for our community and really gross with his express bigotry and shallowness.
1344819469198057475,non_homophobic,Twitter for iPhone,          All of it!
1344829062439694336,homophobic,Twitter Web App," 'Ewww, you fucking faggot, I hate guys. I LOVE WOMEN!'"
1344857419558449153,homophobic,Twitter for iPhone, ok cool just checking. fag
1344811841206235136,non_homophobic,Twitter for iPhone, she’s pregnant #FAG  
1344852155191201794,non_homophobic,Twitter for iPhone, Good for you primo. Keep it up. Feel happy about you fag
1344865421833469962,not_sure,Twitter Web App,"   Quick, attack with bigotry!"
1344812839207374849,not_sure,Twitter for iPhone,"tw slut  my queer discourse is that only i can say faggot, nobody else is allowed"
1344827639492530176,non_homophobic,Twitter for iPhone,  YES! Look in your pantry!!!! (*while supplies last*)
1344901219773505539,homophobic,Twitter for iPhone,  You called crypt a faggot and said he “steals videos”
1344855041430212608,non_homophobic,Twitter for Android," LUCA'S FAG PLS"
1344881890482925573,homophobic,Tumblr,📷 herethedog: targeting his next big project Focusing your faggot mind on the New Year. 2021 will be the year your become His complete slave working for Him to be happy day and night. 
1344845680230215680,homophobic,Twitter for iPhone, U ditched me on rocket league faggot
1344811144389693441,homophobic,Twitter Web App,"you're a guy and you live with another guy? that's not your roommate, it's your coommate, faggot"
1344854369955680256,not_sure,Twitter Web App,"   Yet you traitor remoaners are the ones who want to trade with white Caucasians, instead of the rest of the world like Brexiteers; never understood the hated bigot nonsense, since bigotry falls at the first hurdle and there's nothing more hateful than a traitor remoaner."
1344815185714962434,non_homophobic,Twitter for iPhone,"I think I prefer Macron's words tonight, than anything our PM has said (ever) or Farage's carefully staged fag ash.  — 'This choice of leaving Europe, this Brexit, was the child of European malaise and lots of lies and false promises.”'  "
1344821293112295427,homophobic,Twitter for iPhone, Tell that to  faggot
1344822851015217152,non_homophobic,Twitter for iPhone, its like me saying “oh if dt called me a fag id say thank you /j” the whole point is to joke about it within our community. so if ur not in that community mind ur business.
1344868859996753921,non_homophobic,Twitter for Android,"  Cruelty, arrogance, bigotry and misogyny"
1344847777084416002,homophobic,Twitter for Android," stfu aren't u the fag we r all making fun of 🙄🔥🔥🔥"
1344830721966280705,homophobic,Twitter for iPhone,   Dems will never win again they’re faggot commies
1344841291516018688,non_homophobic,Twitter for iPhone,my brother called someone a faggot i’m so fucking disgusted and disappointed rn. and he knows it’s a fucking slur what the actual fuck. my parents got mad at him but then my mom was like “don’t call anyone a faggot” and then i got mad again cus SHE said it like IM- bye.
1344812266726838272,non_homophobic,Twitter for Android,  Here 
1344868299893592065,homophobic,Twitter for iPhone," He's a messy fag 💀"
1344861383540805632,not_sure,Twitter for iPhone,Serious inquiries only. No virgins or hets
1344838600656093184,homophobic,Twitter for Android,"Eat shit, faggot "
1344849428876644352,non_homophobic,Twitter for iPhone,yeah....  
1344843949442125825,non_homophobic,Twitter Web App," Yes, for those standing over the Hindu Temples Islamic invaders destroyed. I keep seeing in the West that people are thoroughly swamped in Islamic propaganda against Hindus. It's like they're afraid to look at truth, perhaps due to fear, ignorance or their own racism/bigotry"
